,0,1
4140,14,8
4141,29,8
4142,29,7
4143,10,9
4144,10,1
4145,3,8
4146,29,0
4147,26,1
4148,29,7
4149,14,2
4150,19,0
4151,19,7
4152,2,5
4153,10,1
4154,3,9
4155,1,0
4156,10,2
4157,7,0
4158,3,9
4159,7,8
4160,29,6
4161,14,2
4162,10,3
4163,7,9
4164,1,3
4165,29,8
4166,29,0
4167,29,2
4168,10,1
4169,10,1
4170,10,1
4171,10,1
4172,4,4
4173,29,2
4174,10,9
4175,13,7
4176,10,2
4177,29,5
4178,2,1
4179,10,1
4180,29,2
4181,10,1
4182,14,9
4183,3,9
4184,10,9
4185,1,1
4186,7,0
4187,10,2
4188,5,0
4189,26,2
4190,10,1
4191,10,1
4192,3,4
4193,29,6
4194,10,4
4195,10,1
4196,7,5
4197,29,4
4198,14,9
4199,28,7
4200,3,7
4201,10,1
4202,5,5
4203,3,6
4204,29,2
4205,7,2
4206,14,2
4207,29,8
4208,5,0
4209,29,6
4210,14,9
4211,29,6
4212,26,1
4213,3,9
4214,10,7
4215,10,7
4216,10,1
4217,14,4
4218,7,8
4219,7,5
4220,19,3
4221,14,4
4222,14,3
4223,14,4
4224,26,9
4225,10,7
4226,3,5
4227,29,0
4228,14,7
4229,3,4
4230,14,8
4231,7,8
4232,10,1
4233,1,5
4234,1,3
4235,14,9
4236,4,5
4237,29,9
4238,2,7
4239,29,6
4240,14,9
4241,3,0
4242,19,3
4243,26,6
4244,14,3
4245,3,9
4246,7,8
4247,26,2
4248,10,2
4249,10,1
4250,26,2
4251,1,8
4252,10,6
4253,7,8
4254,10,5
4255,19,5
4256,7,3
4257,3,9
4258,10,4
4259,26,9
4260,10,2
4261,3,5
4262,29,1
4263,19,5
4264,7,1
4265,10,4
4266,10,4
4267,1,1
4268,10,4
4269,7,4
4270,7,3
4271,19,5
4272,10,9
4273,10,1
4274,29,2
4275,29,2
4276,27,3
4277,29,3
4278,19,0
4279,26,2
4280,10,9
4281,7,0
4282,5,0
4283,20,9
4284,26,9
4285,7,6
4286,7,0
4287,14,9
4288,1,3
4289,14,2
4290,7,8
4291,14,4
4292,7,1
4293,14,9
4294,4,9
4295,10,7
4296,29,2
4297,1,7
4298,3,9
4299,29,9
4300,2,5
4301,7,9
4302,7,5
4303,2,1
4304,10,1
4305,7,8
4306,13,3
4307,1,5
4308,29,1
4309,26,9
4310,19,5
4311,26,3
4312,2,5
4313,10,4
4314,10,9
4315,3,5
4316,26,9
4317,13,3
4318,1,1
4319,3,9
4320,5,0
4321,14,9
4322,13,7
4323,29,5
4324,10,4
4325,10,9
4326,14,2
4327,19,0
4328,7,1
4329,3,0
4330,26,5
4331,7,1
4332,29,4
4333,29,9
4334,7,3
4335,1,3
4336,29,6
4337,10,1
4338,7,5
4339,29,2
4340,7,5
4341,14,2
4342,29,2
4343,19,0
4344,18,9
4345,14,2
4346,10,6
4347,29,6
4348,5,0
4349,10,1
4350,1,2
4351,13,0
4352,10,3
4353,3,0
4354,10,2
4355,3,5
4356,29,5
4357,14,7
4358,13,9
4359,19,5
4360,29,5
4361,29,0
4362,29,8
4363,14,9
4364,7,5
4365,14,0
4366,29,3
4367,24,2
4368,10,5
4369,10,9
4370,29,0
4371,1,8
4372,1,8
4373,26,4
4374,14,5
4375,29,8
4376,1,8
4377,4,4
4378,3,5
4379,14,4
4380,23,8
4381,3,5
4382,10,4
4383,29,9
4384,29,2
4385,1,2
4386,10,1
4387,10,2
4388,10,6
4389,26,8
4390,7,8
4391,14,7
4392,19,0
4393,19,3
4394,26,6
4395,14,6
4396,26,4
4397,26,3
4398,1,8
4399,3,8
4400,10,7
4401,26,2
4402,26,2
4403,8,0
4404,3,0
4405,10,9
4406,1,3
4407,26,9
4408,14,9
4409,2,1
4410,26,9
4411,10,8
4412,29,6
4413,10,6
4414,10,4
4415,7,2
4416,8,6
4417,3,9
4418,14,2
4419,10,8
4420,3,5
4421,14,4
4422,7,5
4423,29,7
4424,10,9
4425,14,9
4426,10,9
4427,1,2
4428,10,1
4429,29,8
4430,26,3
4431,10,4
4432,3,0
4433,10,7
4434,10,8
4435,10,3
4436,29,9
4437,19,3
4438,14,4
4439,7,6
4440,3,5
4441,14,6
4442,29,2
4443,26,3
4444,3,9
4445,10,2
4446,10,6
4447,14,0
4448,19,0
4449,14,6
4450,10,1
4451,1,2
4452,29,8
4453,13,7
4454,26,9
4455,7,8
4456,1,2
4457,14,0
4458,4,4
4459,13,7
4460,10,7
4461,19,5
4462,14,0
4463,3,5
4464,26,6
4465,26,4
4466,10,6
4467,29,7
4468,14,4
4469,26,3
4470,14,0
4471,7,7
4472,5,5
4473,29,0
4474,29,7
4475,3,4
4476,10,2
4477,29,0
4478,10,8
4479,10,9
4480,3,9
4481,4,4
4482,14,2
4483,10,4
4484,26,6
4485,29,7
4486,29,8
4487,13,7
4488,10,6
4489,26,9
4490,3,4
4491,10,1
4492,10,3
4493,10,7
4494,29,3
4495,7,0
4496,10,8
4497,10,8
4498,14,7
4499,7,6
4500,26,9
4501,14,3
4502,10,9
4503,10,2
4504,29,2
4505,3,9
4506,29,2
4507,2,1
4508,3,8
4509,10,3
4510,7,2
4511,29,9
4512,29,6
4513,10,8
4514,10,4
4515,7,0
4516,10,1
4517,14,2
4518,3,8
4519,10,4
4520,7,5
4521,10,2
4522,26,7
4523,1,8
4524,10,1
4525,10,1
4526,7,3
4527,19,0
4528,19,3
4529,7,5
4530,4,7
4531,19,0
4532,29,3
4533,10,1
4534,26,9
4535,1,3
4536,10,6
4537,19,3
4538,10,1
4539,7,7
4540,2,7
4541,29,3
4542,3,0
4543,10,8
4544,7,4
4545,10,8
4546,29,2
4547,29,6
4548,29,5
4549,26,2
4550,29,9
4551,4,7
4552,29,3
4553,3,9
4554,14,0
4555,10,9
4556,26,9
4557,29,6
4558,3,4
4559,26,2
4560,26,9
4561,26,7
4562,7,2
4563,10,1
4564,2,1
4565,10,6
4566,10,7
4567,26,4
4568,26,7
4569,3,5
4570,7,9
4571,14,6
4572,3,8
4573,7,2
4574,10,1
4575,14,4
4576,26,4
4577,4,5
4578,10,7
4579,10,6
4580,10,1
4581,14,3
4582,29,2
4583,29,5
4584,23,9
4585,29,9
4586,19,3
4587,29,6
4588,10,1
4589,2,1
4590,29,4
4591,29,6
4592,3,9
4593,29,7
4594,14,2
4595,10,1
4596,3,5
4597,1,1
4598,10,4
4599,10,6
4600,1,3
4601,10,8
4602,1,1
4603,10,1
4604,14,0
4605,26,3
4606,1,1
4607,29,6
4608,3,8
4609,10,4
4610,10,9
4611,14,0
4612,13,7
4613,29,3
4614,14,0
4615,14,2
4616,3,9
4617,14,0
4618,24,6
4619,29,6
4620,24,6
4621,14,3
4622,14,6
4623,7,7
4624,10,7
4625,1,2
4626,26,8
4627,24,6
4628,19,0
4629,7,8
4630,27,3
4631,3,0
4632,29,2
4633,10,9
4634,10,8
4635,19,3
4636,29,2
4637,1,5
4638,29,3
4639,7,8
4640,29,8
4641,7,0
4642,3,0
4643,10,1
4644,14,9
4645,7,5
4646,7,1
4647,26,3
4648,26,9
4649,29,6
4650,24,0
4651,10,1
4652,14,4
4653,10,1
4654,7,7
4655,10,1
4656,29,2
4657,1,3
4658,7,7
4659,29,9
4660,29,7
4661,3,4
4662,29,9
4663,26,9
4664,26,3
4665,26,9
4666,1,2
4667,1,8
4668,14,2
4669,10,7
4670,1,1
4671,14,8
4672,7,0
4673,14,9
4674,10,1
4675,3,0
4676,10,1
4677,1,7
4678,3,7
4679,14,9
4680,14,6
4681,29,9
4682,10,9
4683,14,9
4684,29,2
4685,10,1
4686,4,6
4687,1,1
4688,1,3
4689,3,5
4690,3,7
4691,2,1
4692,14,9
4693,26,7
4694,29,6
4695,3,4
4696,3,5
4697,7,7
4698,14,6
4699,29,6
4700,26,9
4701,14,9
4702,23,6
4703,29,3
4704,2,6
4705,29,2
4706,14,9
4707,26,8
4708,10,1
4709,14,2
4710,19,2
4711,10,5
4712,7,5
4713,24,2
4714,19,3
4715,13,7
4716,29,2
4717,29,1
4718,19,0
4719,1,1
4720,14,0
4721,14,4
4722,4,5
4723,26,2
4724,3,8
4725,29,2
4726,7,8
4727,10,3
4728,23,5
4729,10,1
4730,29,7
4731,29,8
4732,1,1
4733,2,1
4734,29,2
4735,29,9
4736,29,7
4737,29,8
4738,10,4
4739,23,0
4740,29,3
4741,3,0
4742,10,7
4743,10,8
4744,29,8
4745,14,4
4746,4,7
4747,13,7
4748,7,8
4749,7,5
4750,1,8
4751,29,4
4752,26,9
4753,10,8
4754,10,1
4755,10,3
4756,29,8
4757,3,0
4758,1,3
4759,10,1
4760,10,7
4761,29,9
4762,3,5
4763,26,5
4764,2,1
4765,16,6
4766,1,5
4767,7,7
4768,14,4
4769,14,9
4770,19,3
4771,7,5
4772,10,4
4773,13,7
4774,10,1
4775,14,2
4776,14,0
4777,7,8
4778,10,1
4779,24,6
4780,3,0
4781,13,7
4782,2,3
4783,26,4
4784,7,7
4785,29,3
4786,14,9
4787,10,6
4788,7,0
4789,26,8
4790,29,6
4791,14,4
4792,4,8
4793,26,7
4794,10,7
4795,3,9
4796,14,3
4797,7,8
4798,29,6
4799,26,9
4800,13,7
4801,29,2
4802,1,3
4803,26,4
4804,7,0
4805,29,2
4806,10,1
4807,7,8
4808,13,3
4809,7,5
4810,19,5
4811,7,7
4812,29,2
4813,26,4
4814,14,6
4815,10,7
4816,3,2
4817,26,8
4818,1,3
4819,7,0
4820,1,8
4821,7,7
4822,3,8
4823,29,9
4824,7,0
4825,26,8
4826,14,4
4827,10,4
4828,10,5
4829,1,8
4830,26,5
4831,14,6
4832,10,6
4833,3,3
4834,14,0
4835,3,9
4836,26,3
4837,1,7
4838,14,6
4839,29,8
4840,10,9
4841,7,3
4842,14,4
4843,26,9
4844,3,5
4845,1,8
4846,10,9
4847,10,1
4848,29,2
4849,29,8
4850,29,8
4851,29,6
4852,10,8
4853,10,1
4854,1,3
4855,29,7
4856,10,9
4857,13,0
4858,10,1
4859,10,1
4860,14,4
4861,10,7
4862,19,0
4863,10,8
4864,1,1
4865,13,7
4866,14,4
4867,10,5
4868,11,7
4869,10,1
4870,26,2
4871,10,1
4872,2,1
4873,26,3
4874,14,9
4875,29,6
4876,29,2
4877,10,1
4878,7,2
4879,10,8
4880,7,0
4881,7,7
4882,3,6
4883,14,6
4884,10,9
4885,7,3
4886,1,7
4887,3,0
4888,7,5
4889,29,2
4890,10,8
4891,5,0
4892,3,5
4893,26,4
4894,19,3
4895,29,8
4896,29,4
4897,2,6
4898,10,6
4899,26,2
4900,1,7
4901,10,9
4902,29,5
4903,10,1
4904,1,3
4905,1,2
4906,4,4
4907,10,3
4908,10,6
4909,10,1
4910,14,9
4911,29,4
4912,4,4
4913,10,7
4914,26,6
4915,3,5
4916,10,4
4917,1,1
4918,29,9
4919,29,9
4920,14,2
4921,29,7
4922,26,8
4923,23,0
4924,10,1
4925,7,3
4926,26,6
4927,10,1
4928,10,3
4929,29,4
4930,7,1
4931,10,1
4932,29,1
4933,5,5
4934,29,6
4935,3,0
4936,13,7
4937,19,0
4938,26,7
4939,10,2
4940,19,3
4941,14,2
4942,10,5
4943,7,2
4944,29,2
4945,26,9
4946,4,4
4947,3,9
4948,26,8
4949,10,1
4950,26,2
4951,1,1
4952,7,6
4953,10,1
4954,29,2
4955,15,7
4956,4,8
4957,23,0
4958,5,0
4959,3,0
4960,23,8
4961,29,2
4962,24,2
4963,26,9
4964,29,2
4965,29,2
4966,10,7
4967,3,9
4968,3,9
4969,26,2
4970,13,7
4971,3,5
4972,26,1
4973,1,3
4974,14,4
4975,14,9
4976,3,4
4977,10,1
4978,10,8
4979,7,5
4980,29,6
4981,1,2
4982,3,8
4983,26,3
4984,10,1
4985,14,2
4986,10,8
4987,7,4
4988,3,9
4989,26,9
4990,2,3
4991,10,7
4992,7,0
4993,10,7
4994,3,7
4995,10,2
4996,26,3
4997,29,2
4998,10,4
4999,19,0
5000,26,3
5001,3,9
5002,14,9
5003,4,8
5004,4,4
5005,10,1
5006,25,0
5007,7,6
5008,14,0
5009,14,9
5010,29,6
5011,7,8
5012,14,6
5013,2,1
5014,2,1
5015,14,9
5016,7,8
5017,7,9
5018,14,2
5019,1,3
5020,7,5
5021,10,5
5022,7,9
5023,26,4
5024,14,2
5025,29,1
5026,14,9
5027,7,4
5028,1,3
5029,14,9
5030,24,6
5031,7,0
5032,26,4
5033,7,0
5034,29,6
5035,14,0
5036,29,1
5037,29,2
5038,29,3
5039,14,4
5040,26,7
5041,1,8
5042,14,9
5043,14,0
5044,29,1
5045,1,2
5046,29,3
5047,10,4
5048,29,7
5049,7,8
5050,26,9
5051,14,0
5052,29,1
5053,29,2
5054,29,3
5055,26,4
5056,29,5
5057,29,6
5058,29,7
5059,10,8
5060,10,9
5061,3,8
5062,7,3
5063,14,4
5064,13,7
5065,10,8
5066,26,6
5067,2,3
5068,29,4
5069,14,0
5070,14,9
5071,7,7
5072,29,1
5073,14,9
5074,10,3
5075,2,8
5076,26,4
5077,13,7
5078,2,3
5079,5,0
5080,14,9
5081,2,1
5082,4,4
5083,29,5
5084,10,4
5085,26,6
5086,14,2
5087,19,0
5088,14,6
5089,29,2
5090,29,1
5091,29,1
5092,29,1
5093,29,1
5094,18,7
5095,14,2
5096,26,4
5097,14,7
5098,1,5
5099,29,2
5100,29,9
5101,26,4
5102,29,5
5103,3,8
5104,10,4
5105,29,2
5106,14,9
5107,26,7
5108,14,0
5109,5,0
5110,13,7
5111,26,5
5112,29,1
5113,29,1
5114,13,7
5115,14,6
5116,26,6
5117,14,6
5118,10,8
5119,29,2
5120,29,2
5121,26,7
5122,13,7
5123,14,4
5124,14,0
5125,29,2
5126,26,4
5127,29,2
5128,1,1
5129,1,8
5130,10,9
5131,29,6
5132,29,1
5133,14,0
5134,14,5
5135,14,9
5136,14,6
5137,10,9
5138,1,8
5139,7,0
5140,4,3
5141,5,0
5142,29,8
5143,7,3
5144,26,9
5145,29,6
5146,7,3
5147,19,0
5148,2,1
5149,29,2
5150,3,3
5151,14,4
5152,29,5
5153,26,6
5154,26,7
5155,29,0
5156,2,1
5157,19,2
5158,19,3
5159,14,4
5160,3,5
5161,14,6
5162,26,7
5163,7,8
5164,23,9
5165,14,0
5166,1,1
5167,29,2
5168,26,3
5169,7,4
5170,29,5
5171,24,6
5172,14,7
5173,29,8
5174,7,5
5175,10,4
5176,7,8
5177,13,7
5178,10,4
5179,7,7
5180,10,7
5181,7,3
5182,14,9
5183,26,8
5184,29,8
5185,1,3
5186,1,1
5187,5,5
5188,23,8
5189,29,2
5190,13,7
5191,3,4
5192,29,2
5193,26,1
5194,14,5
5195,3,4
5196,5,5
5197,3,5
5198,23,8
5199,24,6
5200,10,4
5201,14,4
5202,3,4
5203,1,1
5204,29,8
5205,29,7
5206,7,5
5207,23,5
5208,2,1
5209,3,8
5210,26,9
5211,7,1
5212,26,3
5213,29,6
5214,26,3
5215,14,3
5216,14,2
5217,1,2
5218,14,6
5219,26,9
5220,14,9
5221,24,6
5222,26,5
5223,14,5
5224,26,3
5225,2,3
5226,7,8
5227,29,1
5228,29,6
5229,26,5
5230,10,6
5231,10,8
5232,2,1
5233,14,9
5234,10,7
5235,14,6
5236,4,8
5237,29,3
5238,7,7
5239,10,4
5240,10,7
5241,5,0
5242,26,9
5243,26,0
5244,23,0
5245,1,3
5246,26,7
5247,26,9
5248,29,3
5249,23,0
5250,7,2
5251,24,0
5252,29,1
5253,7,0
5254,2,1
5255,24,0
5256,3,4
5257,26,0
5258,29,1
5259,5,0
5260,4,4
5261,26,7
5262,10,9
5263,16,6
5264,29,2
5265,14,6
5266,29,2
5267,29,2
5268,10,9
5269,10,9
5270,7,0
5271,2,1
5272,14,2
5273,1,3
5274,10,4
5275,3,5
5276,10,6
5277,13,7
5278,29,8
5279,26,9
5280,3,0
5281,29,1
5282,14,2
5283,14,3
5284,14,4
5285,3,5
5286,29,6
5287,13,7
5288,23,8
5289,3,9
5290,7,0
5291,29,1
5292,14,2
5293,19,3
5294,3,4
5295,3,5
5296,29,6
5297,13,7
5298,29,8
5299,7,9
5300,7,8
5301,3,0
5302,19,5
5303,10,6
5304,29,6
5305,7,0
5306,1,8
5307,3,0
5308,14,2
5309,29,3
5310,13,7
5311,26,9
5312,14,4
5313,7,7
5314,29,1
5315,7,9
5316,29,1
5317,13,7
5318,2,1
5319,14,4
5320,7,0
5321,7,0
5322,10,4
5323,29,1
5324,13,7
5325,3,5
5326,13,7
5327,29,1
5328,1,3
5329,29,3
5330,26,3
5331,29,1
5332,26,6
5333,3,9
5334,13,7
5335,4,4
5336,19,3
5337,3,0
5338,14,2
5339,19,5
5340,14,2
5341,10,6
5342,3,0
5343,29,8
5344,26,9
5345,29,4
5346,19,3
5347,3,5
5348,10,4
5349,29,8
5350,10,1
5351,3,5
5352,3,9
5353,3,0
5354,10,6
5355,4,4
5356,1,3
5357,26,6
5358,29,3
5359,26,3
5360,29,8
5361,29,1
5362,29,4
5363,13,7
5364,3,5
5365,7,7
5366,14,2
5367,11,2
5368,3,0
5369,3,0
5370,10,1
5371,28,7
5372,13,7
5373,14,9
5374,29,5
5375,10,9
5376,29,8
5377,3,9
5378,29,6
5379,29,8
5380,29,8
5381,14,2
5382,29,3
5383,10,6
5384,7,1
5385,14,2
5386,14,9
5387,1,8
5388,3,9
5389,19,5
5390,14,2
5391,29,6
5392,14,2
5393,3,4
5394,1,8
5395,14,4
5396,29,6
5397,4,5
5398,3,0
5399,1,1
5400,29,5
5401,29,6
5402,13,7
5403,29,8
5404,10,9
5405,19,0
5406,29,1
5407,29,2
5408,1,3
5409,14,4
5410,29,5
5411,14,6
5412,7,7
5413,1,8
5414,10,9
5415,19,0
5416,10,1
5417,26,2
5418,3,3
5419,14,4
5420,19,5
5421,14,6
5422,7,7
5423,29,8
5424,4,9
5425,26,7
5426,26,4
5427,26,2
5428,5,0
5429,26,9
5430,5,0
5431,10,1
5432,14,5
5433,29,8
5434,26,8
5435,14,0
5436,29,2
5437,13,7
5438,29,8
5439,14,4
5440,29,4
5441,26,6
5442,2,1
5443,14,0
5444,29,4
5445,26,5
5446,26,3
5447,26,9
5448,29,4
5449,29,2
5450,14,0
5451,3,5
5452,14,0
5453,2,1
5454,29,3
5455,1,2
5456,26,9
5457,29,1
5458,26,6
5459,14,0
5460,10,1
5461,29,1
5462,29,8
5463,29,0
5464,14,4
5465,13,7
5466,13,7
5467,26,6
5468,14,3
5469,14,6
5470,14,0
5471,13,7
5472,29,3
5473,3,5
5474,14,4
5475,10,2
5476,14,4
5477,10,1
5478,29,8
5479,29,3
5480,5,5
5481,26,6
5482,13,7
5483,7,0
5484,26,6
5485,13,7
5486,29,1
5487,29,2
5488,5,5
5489,1,8
5490,29,1
5491,14,9
5492,29,3
5493,1,8
5494,29,2
5495,1,8
5496,29,7
5497,14,6
5498,13,7
5499,29,1
5500,29,4
5501,26,6
5502,29,2
5503,3,9
5504,1,3
5505,29,0
5506,10,1
5507,29,2
5508,14,3
5509,10,4
5510,7,5
5511,29,6
5512,3,7
5513,3,0
5514,10,1
5515,29,2
5516,7,3
5517,14,4
5518,7,5
5519,29,0
5520,10,1
5521,29,2
5522,3,8
5523,10,9
5524,10,1
5525,29,4
5526,14,0
5527,3,9
5528,3,5
5529,3,0
5530,3,8
5531,7,0
5532,10,7
5533,13,7
5534,10,1
5535,10,1
5536,1,2
5537,29,9
5538,1,3
5539,7,6
5540,13,7
5541,19,2
5542,14,3
5543,3,8
5544,10,1
5545,14,2
5546,29,9
5547,3,8
5548,3,8
5549,3,7
5550,10,1
5551,7,7
5552,10,1
5553,10,1
5554,3,0
5555,1,3
5556,14,4
5557,29,2
5558,14,6
5559,29,4
5560,7,7
5561,14,4
5562,29,2
5563,13,7
5564,26,4
5565,10,9
5566,10,1
5567,29,0
5568,29,6
5569,3,8
5570,3,5
5571,7,5
5572,3,5
5573,27,3
5574,10,5
5575,3,9
5576,13,7
5577,7,4
5578,29,8
5579,3,5
5580,3,9
5581,29,6
5582,14,9
5583,19,3
5584,19,0
5585,1,3
5586,14,8
5587,3,9
5588,10,1
5589,29,8
5590,10,1
5591,29,6
5592,3,0
5593,24,0
5594,10,1
5595,29,2
5596,19,3
5597,7,4
5598,19,5
5599,10,6
5600,26,7
5601,29,8
5602,10,9
5603,16,0
5604,10,1
5605,11,2
5606,1,3
5607,10,4
5608,26,5
5609,10,6
5610,3,7
5611,29,8
5612,26,9
5613,23,0
5614,10,1
5615,29,2
5616,14,3
5617,10,4
5618,26,5
5619,10,6
5620,26,7
5621,10,8
5622,26,9
5623,19,3
5624,26,5
5625,19,3
5626,29,2
5627,26,9
5628,19,3
5629,26,2
5630,10,1
5631,10,4
5632,29,5
5633,29,5
5634,14,2
5635,19,3
5636,29,2
5637,10,1
5638,7,3
5639,10,9
5640,20,7
5641,14,2
5642,23,1
5643,7,2
5644,29,8
5645,10,9
5646,10,1
5647,10,8
5648,7,8
5649,26,7
5650,10,8
5651,10,1
5652,7,0
5653,7,0
5654,13,7
5655,10,7
5656,3,8
5657,3,7
5658,7,5
5659,3,0
5660,10,6
5661,29,1
5662,29,5
5663,26,7
5664,10,4
5665,10,6
5666,10,1
5667,29,2
5668,19,5
5669,3,0
5670,14,7
5671,26,9
5672,14,9
5673,5,0
5674,14,3
5675,7,8
5676,10,4
5677,10,4
5678,10,8
5679,10,1
5680,7,8
5681,10,6
5682,3,5
5683,3,9
5684,7,0
5685,7,0
5686,19,0
5687,26,3
5688,28,7
5689,10,1
5690,10,6
5691,10,4
5692,29,2
5693,10,6
5694,10,6
5695,19,0
5696,26,4
5697,7,5
5698,7,4
5699,10,1
5700,1,3
5701,29,8
5702,10,6
5703,19,3
5704,3,9
5705,26,9
5706,29,5
5707,3,9
5708,19,3
5709,26,7
5710,10,8
5711,10,5
5712,10,6
5713,26,4
5714,10,7
5715,10,6
5716,26,2
5717,3,2
5718,7,0
5719,29,9
5720,10,4
5721,3,0
5722,1,1
5723,29,2
5724,1,3
5725,3,4
5726,1,5
5727,24,6
5728,7,7
5729,7,8
5730,26,9
5731,3,0
5732,1,1
5733,29,2
5734,29,3
5735,10,5
5736,26,6
5737,3,0
5738,2,1
5739,29,2
5740,1,3
5741,4,4
5742,25,5
5743,24,6
5744,26,8
5745,13,7
5746,29,1
5747,3,3
5748,29,2
5749,29,8
5750,7,0
5751,13,7
5752,10,5
5753,14,9
5754,14,9
5755,14,6
5756,16,0
5757,26,9
5758,10,4
5759,1,1
5760,26,3
5761,10,2
5762,2,1
5763,10,2
5764,3,3
5765,14,8
5766,1,3
5767,29,2
5768,24,6
5769,3,5
5770,24,6
5771,29,8
5772,29,2
5773,29,7
5774,10,4
5775,14,8
5776,10,1
5777,4,8
5778,7,0
5779,10,5
5780,26,3
5781,14,9
5782,3,4
5783,29,1
5784,3,9
5785,10,2
5786,29,1
5787,14,9
5788,26,6
5789,26,7
5790,3,9
5791,7,0
5792,26,4
5793,26,6
5794,29,1
5795,13,7
5796,14,3
5797,26,8
5798,13,7
5799,10,2
5800,3,9
5801,14,6
5802,19,5
5803,26,8
5804,19,3
5805,7,9
5806,7,0
5807,7,5
5808,13,7
5809,2,1
5810,26,6
5811,2,1
5812,14,0
5813,14,9
5814,24,3
5815,29,3
5816,26,4
5817,3,4
5818,7,0
5819,26,6
5820,29,2
5821,26,5
5822,3,4
5823,29,2
5824,26,3
5825,3,4
5826,10,6
5827,7,0
5828,3,0
5829,29,2
5830,29,0
5831,7,1
5832,26,4
5833,3,5
5834,24,6
5835,26,7
5836,3,8
5837,3,9
5838,19,0
5839,29,1
5840,29,2
5841,14,3
5842,14,4
5843,19,5
5844,26,6
5845,3,7
5846,3,8
5847,14,0
5848,1,1
5849,29,2
5850,29,3
5851,29,4
5852,29,5
5853,10,6
5854,26,7
5855,29,8
5856,3,9
5857,29,8
5858,29,7
5859,10,1
5860,29,3
5861,10,7
5862,19,5
5863,29,2
5864,3,8
5865,7,0
5866,26,7
5867,19,5
5868,10,9
5869,3,9
5870,29,0
5871,29,9
5872,7,1
5873,7,1
5874,19,5
5875,29,8
5876,1,8
5877,29,6
5878,1,3
5879,29,2
5880,10,1
5881,7,8
5882,3,3
5883,29,2
5884,10,6
5885,19,5
5886,10,6
5887,14,7
5888,14,4
5889,10,1
5890,29,0
5891,29,5
5892,19,3
5893,10,1
5894,3,9
5895,29,2
5896,10,1
5897,3,9
5898,26,6
5899,14,0
5900,26,4
5901,29,6
5902,10,1
5903,26,7
5904,7,3
5905,3,8
5906,10,7
5907,1,2
5908,3,9
5909,14,6
5910,19,5
5911,29,8
5912,14,3
5913,29,5
5914,26,7
5915,10,1
5916,10,6
5917,10,1
5918,7,0
5919,29,9
5920,10,6
5921,1,2
5922,19,5
5923,26,4
5924,10,2
5925,14,3
5926,26,4
5927,14,4
5928,10,6
5929,14,0
5930,3,0
5931,10,2
5932,14,0
5933,10,1
5934,29,2
5935,19,3
5936,7,4
5937,19,5
5938,10,6
5939,26,7
5940,14,8
5941,14,9
5942,7,0
5943,10,1
5944,10,2
5945,10,3
5946,26,4
5947,4,5
5948,10,6
5949,26,7
5950,29,8
5951,26,9
5952,7,0
5953,10,1
5954,26,2
5955,7,3
5956,14,4
5957,1,5
5958,10,6
5959,26,7
5960,3,8
5961,26,9
5962,7,8
5963,10,6
5964,3,5
5965,3,0
5966,10,6
5967,29,8
5968,29,9
5969,26,4
5970,10,1
5971,10,9
5972,7,5
5973,4,3
5974,29,0
5975,7,4
5976,10,8
5977,14,9
5978,10,1
5979,14,4
5980,7,0
5981,3,5
5982,7,5
5983,26,2
5984,10,1
5985,7,5
5986,26,4
5987,14,0
5988,29,7
5989,10,6
5990,3,0
5991,10,1
5992,29,7
5993,7,0
5994,10,6
5995,3,8
5996,29,9
5997,7,5
5998,10,1
5999,29,7
6000,14,9
6001,29,8
6002,10,6
6003,7,0
6004,10,8
6005,10,1
6006,10,7
6007,29,7
6008,10,1
6009,1,3
6010,10,2
6011,26,3
6012,10,1
6013,26,4
6014,26,2
6015,14,0
6016,14,0
6017,10,7
6018,29,8
6019,10,4
6020,10,6
6021,10,4
6022,29,9
6023,10,3
6024,10,8
6025,14,4
6026,10,7
6027,26,2
6028,7,5
6029,10,6
6030,7,3
6031,10,6
6032,26,9
6033,10,6
6034,4,3
6035,29,2
6036,26,2
6037,26,4
6038,10,6
6039,26,9
6040,29,0
6041,29,2
6042,7,5
6043,1,5
6044,10,1
6045,7,3
6046,26,3
6047,26,9
6048,10,7
6049,26,8
6050,26,7
6051,29,2
6052,10,2
6053,7,5
6054,26,7
6055,29,9
6056,7,8
6057,29,2
6058,10,1
6059,7,3
6060,10,1
6061,19,3
6062,14,0
6063,10,1
6064,29,2
6065,7,3
6066,14,4
6067,4,5
6068,14,6
6069,7,7
6070,3,8
6071,3,9
6072,14,0
6073,10,1
6074,1,2
6075,3,3
6076,3,4
6077,29,5
6078,10,6
6079,26,7
6080,3,8
6081,3,9
6082,14,0
6083,10,1
6084,26,2
6085,1,3
6086,4,4
6087,7,5
6088,26,6
6089,7,7
6090,3,8
6091,3,9
6092,10,1
6093,29,2
6094,29,6
6095,26,5
6096,29,3
6097,14,0
6098,10,7
6099,14,0
6100,14,4
6101,29,1
6102,3,4
6103,7,3
6104,3,6
6105,7,7
6106,14,2
6107,3,3
6108,29,1
6109,10,2
6110,10,1
6111,7,2
6112,7,9
6113,14,6
6114,7,0
6115,10,1
6116,29,3
6117,7,0
6118,10,2
6119,7,7
6120,26,5
6121,7,7
6122,14,6
6123,29,2
6124,3,9
6125,10,1
6126,3,9
6127,5,0
6128,14,6
6129,5,0
6130,14,6
6131,5,0
6132,26,2
6133,14,0
6134,29,6
6135,29,1
6136,14,5
6137,3,8
6138,3,4
